RECEITAS,UF,VALOR,DATA
RECEITA PREVIDENCIÁRIA [B],SP,21875382843.502213,2017-12-31
RECEITA PREVIDENCIÁRIA [B],TO,94149288.56710918,2017-12-31
RECEITA PREVIDENCIÁRIA [B],TOTAL,51228650850.69999,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AC,145283963.27768502,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AL,469028218.2263187,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AM,1295366281.4176111,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AP,124165320.4341447,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],BA,2916921634.9947968,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],CE,1966650413.2231653,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],DF,11917126592.069101,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],ES,1707292738.7226958,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],GO,1683106057.805683,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MA,820459998.776317,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MG,6901348333.386591,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MS,726913401.6428399,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MT,915318828.859345,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PA,1084205479.0144482,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PB,679416265.5026226,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PE,2435937609.92402,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PI,408498941.00764346,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PR,6333445632.398064,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RJ,19836822147.293884,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RN,569950420.3837347,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RO,299519774.2525174,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RR,136853134.70028687,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RS,6693282330.963837,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SC,4835508199.43527,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SE,449339709.7480446,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SP,60047295140.67221,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],TO,192013428.0771092,2017-12-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],TOTAL,135591069996.20999,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AC,882147.513767356,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AL,8557596.582598986,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AM,3742331.508451257,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AP,794079.5088770847,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],BA,24789309.120643668,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],CE,19769928.01736721,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],DF,46819404.97227911,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],ES,11781474.714669673,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],GO,30102067.014524207,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MA,4449245.399829319,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MG,71625245.31854698,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MS,17083032.975550987,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MT,27661926.360191487,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PA,6755610.36991284,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PB,6835500.513564784,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PE,19992558.87998939,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PI,2031224.1470966497,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PR,62828274.96461231,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RJ,1592757611.76249,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RN,4555637.6428497005,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RO,1437920.581441083,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RR,2134376.2089799624,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RS,58449864.53009862,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SC,22236986.06610946,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SE,4060672.2125185607,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SP,187999292.4381155,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],TO,10345236.024924556,2017-12-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],TOTAL,2250478555.3500004,2017-12-31
TOTAL GERAL   [E]=[C]+[D],AC,146166110.79145238,2017-12-31
TOTAL GERAL   [E]=[C]+[D],AL,477585814.8089177,2017-12-31
TOTAL GERAL   [E]=[C]+[D],AM,1299108612.9260623,2017-12-31
TOTAL GERAL   [E]=[C]+[D],AP,124959399.94302179,2017-12-31
TOTAL GERAL   [E]=[C]+[D],BA,2941710944.1154404,2017-12-31
TOTAL GERAL   [E]=[C]+[D],CE,1986420341.2405324,2017-12-31
TOTAL GERAL   [E]=[C]+[D],DF,11963945997.04138,2017-12-31
TOTAL GERAL   [E]=[C]+[D],ES,1719074213.4373655,2017-12-31
TOTAL GERAL   [E]=[C]+[D],GO,1713208124.820207,2017-12-31
TOTAL GERAL   [E]=[C]+[D],MA,824909244.1761463,2017-12-31
TOTAL GERAL   [E]=[C]+[D],MG,6972973578.705138,2017-12-31
TOTAL GERAL   [E]=[C]+[D],MS,743996434.6183909,2017-12-31
TOTAL GERAL   [E]=[C]+[D],MT,942980755.2195364,2017-12-31
TOTAL GERAL   [E]=[C]+[D],PA,1090961089.384361,2017-12-31
TOTAL GERAL   [E]=[C]+[D],PB,686251766.0161874,2017-12-31
TOTAL GERAL   [E]=[C]+[D],PE,2455930168.8040094,2017-12-31
TOTAL GERAL   [E]=[C]+[D],PI,410530165.1547401,2017-12-31
TOTAL GERAL   [E]=[C]+[D],PR,6396273907.362676,2017-12-31
TOTAL GERAL   [E]=[C]+[D],RJ,21429579759.056374,2017-12-31
TOTAL GERAL   [E]=[C]+[D],RN,574506058.0265844,2017-12-31
TOTAL GERAL   [E]=[C]+[D],RO,300957694.8339585,2017-12-31
TOTAL GERAL   [E]=[C]+[D],RR,138987510.90926683,2017-12-31
TOTAL GERAL   [E]=[C]+[D],RS,6751732195.493936,2017-12-31
TOTAL GERAL   [E]=[C]+[D],SC,4857745185.50138,2017-12-31
TOTAL GERAL   [E]=[C]+[D],SE,453400381.9605632,2017-12-31
TOTAL GERAL   [E]=[C]+[D],SP,60235294433.11033,2017-12-31
TOTAL GERAL   [E]=[C]+[D],TO,202358664.10203373,2017-12-31
TOTAL GERAL   [E]=[C]+[D],TOTAL,137841548551.56,2017-12-31
RECEITAS,UF,VALOR,DATA
IMPOSTO SOBRE IMPORTAÇÃO,AC,1297.99,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,AL,325755.33,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,AM,41369411.58,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,AP,5782.8,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,BA,62617688.52,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,CE,38424955.95,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,DF,4606711.66,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,ES,146940315.17,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,GO,51332671.81,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,MA,21757293.25,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,MG,84324173.8,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,MS,175166.74,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,MT,1081380.73,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,PA,4919002.08,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,PB,4402807.56,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,PE,103026627.93,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,PI,10674.31,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,PR,269089474.19,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,RJ,239515538.86,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,RN,797348.55,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,RO,26386.57,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,RR,30902.04,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,RS,117134218.31,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,SC,514528852.89,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,SE,194312.84,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,SP,1532072645.09,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,TO,287.54,2018-01-31
IMPOSTO SOBRE IMPORTAÇÃO,TOTAL,3238711684.0899997,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,AC,-0.4,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,AL,1479.08,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,AM,-8.34,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,AP,0.0,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,BA,-117.56,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,CE,630.81,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,DF,1289.24,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,ES,-658.7,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,GO,-63.31,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,MA,-7.83,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,MG,-919.73,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,MS,-32.83,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,MT,2454.62,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,PA,18873.95,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,PB,-985.09,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,PE,-232.59,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,PI,-1.55,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,PR,172268.51,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,RJ,-126.37,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,RN,-1.45,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,RO,-4.47,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,RR,-4.95,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,RS,77034.4,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,SC,357729.62,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,SE,48912.91,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,SP,1493014.19,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,TO,-3.28,2018-01-31
IMPOSTO SOBRE EXPORTAÇÃO,TOTAL,2170518.8800000004,2018-01-31
IPI - TOTAL,AC,374835.18,2018-01-31
IPI - TOTAL,AL,8951425.78,2018-01-31
IPI - TOTAL,AM,9101227.86,2018-01-31
IPI - TOTAL,AP,68202.57,2018-01-31
IPI - TOTAL,BA,128563960.45,2018-01-31
IPI - TOTAL,CE,40978516.56,2018-01-31
IPI - TOTAL,DF,9547436.57,2018-01-31
IPI - TOTAL,ES,147602772.16,2018-01-31
IPI - TOTAL,GO,48085575.7,2018-01-31
IPI - TOTAL,MA,7890915.05,2018-01-31
IPI - TOTAL,MG,643281934.25,2018-01-31
IPI - TOTAL,MS,11301733.39,2018-01-31
IPI - TOTAL,MT,12939355.61,2018-01-31
IPI - TOTAL,PA,12119529.51,2018-01-31
IPI - TOTAL,PB,6429990.13,2018-01-31
IPI - TOTAL,PE,133636240.9,2018-01-31
IPI - TOTAL,PI,3379695.63,2018-01-31
IPI - TOTAL,PR,275232971.1,2018-01-31
IPI - TOTAL,RJ,302499264.38,2018-01-31
IPI - TOTAL,RN,4182181.79,2018-01-31
IPI - TOTAL,RO,4020147.98,2018-01-31
IPI - TOTAL,RR,88023.12,2018-01-31
IPI - TOTAL,RS,459473930.81,2018-01-31
IPI - TOTAL,SC,341103513.27,2018-01-31
IPI - TOTAL,SE,8256862.96,2018-01-31
IPI - TOTAL,SP,2035924911.69,2018-01-31
IPI - TOTAL,TO,914315.22,2018-01-31
IPI - TOTAL,TOTAL,4655949469.620001,2018-01-31
  IPI - FUMO,AC,0.0,2018-01-31
  IPI - FUMO,AL,0.0,2018-01-31
  IPI - FUMO,AM,0.0,2018-01-31
  IPI - FUMO,AP,0.0,2018-01-31
  IPI - FUMO,BA,5338271.01,2018-01-31
  IPI - FUMO,CE,0.0,2018-01-31
  IPI - FUMO,DF,0.0,2018-01-31
  IPI - FUMO,ES,0.0,2018-01-31
  IPI - FUMO,GO,43623.71,2018-01-31
  IPI - FUMO,MA,0.0,2018-01-31
  IPI - FUMO,MG,438232768.94,2018-01-31
  IPI - FUMO,MS,0.0,2018-01-31
  IPI - FUMO,MT,0.0,2018-01-31
  IPI - FUMO,PA,0.0,2018-01-31
  IPI - FUMO,PB,0.0,2018-01-31
  IPI - FUMO,PE,0.0,2018-01-31
  IPI - FUMO,PI,0.0,2018-01-31
  IPI - FUMO,PR,1569.3,2018-01-31
  IPI - FUMO,RJ,17220.0,2018-01-31
  IPI - FUMO,RN,5345.1,2018-01-31
  IPI - FUMO,RO,0.0,2018-01-31
  IPI - FUMO,RR,0.0,2018-01-31
  IPI - FUMO,RS,85748486.57,2018-01-31
  IPI - FUMO,SC,1727.25,2018-01-31
  IPI - FUMO,SE,867259.08,2018-01-31
  IPI - FUMO,SP,204796.34,2018-01-31
  IPI - FUMO,TO,0.0,2018-01-31
  IPI - FUMO,TOTAL,530461067.3,2018-01-31
  IPI - BEBIDAS,AC,345725.53,2018-01-31
  IPI - BEBIDAS,AL,1439673.32,2018-01-31
  IPI - BEBIDAS,AM,2768927.26,2018-01-31
  IPI - BEBIDAS,AP,0.0,2018-01-31
  IPI - BEBIDAS,BA,23412743.34,2018-01-31
  IPI - BEBIDAS,CE,14511420.29,2018-01-31
  IPI - BEBIDAS,DF,2472722.98,2018-01-31
  IPI - BEBIDAS,ES,1085496.2,2018-01-31
  IPI - BEBIDAS,GO,6406679.88,2018-01-31
  IPI - BEBIDAS,MA,6660401.13,2018-01-31
  IPI - BEBIDAS,MG,39118744.37,2018-01-31
  IPI - BEBIDAS,MS,1086799.42,2018-01-31
  IPI - BEBIDAS,MT,8087844.4,2018-01-31
  IPI - BEBIDAS,PA,2633368.34,2018-01-31
  IPI - BEBIDAS,PB,2504943.0,2018-01-31
  IPI - BEBIDAS,PE,27813320.71,2018-01-31
  IPI - BEBIDAS,PI,623403.44,2018-01-31
  IPI - BEBIDAS,PR,9547086.29,2018-01-31
  IPI - BEBIDAS,RJ,32326215.95,2018-01-31
  IPI - BEBIDAS,RN,1120391.48,2018-01-31
  IPI - BEBIDAS,RO,213697.88,2018-01-31
  IPI - BEBIDAS,RR,4033.59,2018-01-31
  IPI - BEBIDAS,RS,19720761.39,2018-01-31
  IPI - BEBIDAS,SC,12892877.01,2018-01-31
  IPI - BEBIDAS,SE,1075814.11,2018-01-31
  IPI - BEBIDAS,SP,98397204.0,2018-01-31
  IPI - BEBIDAS,TO,210924.74,2018-01-31
  IPI - BEBIDAS,TOTAL,316481220.05,2018-01-31
  IPI - AUTOMÓVEIS,AC,9245.92,2018-01-31
  IPI - AUTOMÓVEIS,AL,0.0,2018-01-31
  IPI - AUTOMÓVEIS,AM,41199.41,2018-01-31
  IPI - AUTOMÓVEIS,AP,266.22,2018-01-31
  IPI - AUTOMÓVEIS,BA,3622.5,2018-01-31
  IPI - AUTOMÓVEIS,CE,0.0,2018-01-31
  IPI - AUTOMÓVEIS,DF,0.0,2018-01-31
  IPI - AUTOMÓVEIS,ES,6937035.48,2018-01-31
  IPI - AUTOMÓVEIS,GO,4473366.68,2018-01-31
  IPI - AUTOMÓVEIS,MA,3046.52,2018-01-31
  IPI - AUTOMÓVEIS,MG,28953.8,2018-01-31
  IPI - AUTOMÓVEIS,MS,6012.07,2018-01-31
  IPI - AUTOMÓVEIS,MT,4318.17,2018-01-31
  IPI - AUTOMÓVEIS,PA,0.0,2018-01-31
  IPI - AUTOMÓVEIS,PB,5322.28,2018-01-31
  IPI - AUTOMÓVEIS,PE,16079318.61,2018-01-31
  IPI - AUTOMÓVEIS,PI,0.0,2018-01-31
  IPI - AUTOMÓVEIS,PR,14569325.06,2018-01-31
  IPI - AUTOMÓVEIS,RJ,46373793.38,2018-01-31
  IPI - AUTOMÓVEIS,RN,0.0,2018-01-31
  IPI - AUTOMÓVEIS,RO,79.35,2018-01-31
  IPI - AUTOMÓVEIS,RR,4002.62,2018-01-31
  IPI - AUTOMÓVEIS,RS,89612935.51,2018-01-31
  IPI - AUTOMÓVEIS,SC,27354.51,2018-01-31
  IPI - AUTOMÓVEIS,SE,0.0,2018-01-31
  IPI - AUTOMÓVEIS,SP,218623998.45,2018-01-31
  IPI - AUTOMÓVEIS,TO,0.0,2018-01-31
  IPI - AUTOMÓVEIS,TOTAL,396803196.53999996,2018-01-31
  IPI - VINCULADO À IMPORTACAO,AC,0.0,2018-01-31
  IPI - VINCULADO À IMPORTACAO,AL,25942.99,2018-01-31
  IPI - VINCULADO À IMPORTACAO,AM,3836158.94,2018-01-31
  IPI - VINCULADO À IMPORTACAO,AP,29735.72,2018-01-31
  IPI - VINCULADO À IMPORTACAO,BA,28606404.48,2018-01-31
  IPI - VINCULADO À IMPORTACAO,CE,14919714.52,2018-01-31
  IPI - VINCULADO À IMPORTACAO,DF,1590463.3499999999,2018-01-31
  IPI - VINCULADO À IMPORTACAO,ES,93809622.67,2018-01-31
  IPI - VINCULADO À IMPORTACAO,GO,13068621.68,2018-01-31
  IPI - VINCULADO À IMPORTACAO,MA,447442.65,2018-01-31
  IPI - VINCULADO À IMPORTACAO,MG,40548343.26,2018-01-31
  IPI - VINCULADO À IMPORTACAO,MS,230867.63,2018-01-31
  IPI - VINCULADO À IMPORTACAO,MT,888704.64,2018-01-31
  IPI - VINCULADO À IMPORTACAO,PA,3876544.69,2018-01-31
  IPI - VINCULADO À IMPORTACAO,PB,595744.85,2018-01-31
  IPI - VINCULADO À IMPORTACAO,PE,38253128.59,2018-01-31
  IPI - VINCULADO À IMPORTACAO,PI,841.95,2018-01-31
  IPI - VINCULADO À IMPORTACAO,PR,114976990.02,2018-01-31
  IPI - VINCULADO À IMPORTACAO,RJ,94802141.42,2018-01-31
  IPI - VINCULADO À IMPORTACAO,RN,349395.82,2018-01-31
  IPI - VINCULADO À IMPORTACAO,RO,5906.26,2018-01-31
  IPI - VINCULADO À IMPORTACAO,RR,40951.74,2018-01-31
  IPI - VINCULADO À IMPORTACAO,RS,112444430.37,2018-01-31
  IPI - VINCULADO À IMPORTACAO,SC,186903587.69,2018-01-31
  IPI - VINCULADO À IMPORTACAO,SE,252500.92,2018-01-31
  IPI - VINCULADO À IMPORTACAO,SP,571155004.47,2018-01-31
  IPI - VINCULADO À IMPORTACAO,TO,198.46,2018-01-31
  IPI - VINCULADO À IMPORTACAO,TOTAL,1321659389.7800002,2018-01-31
  IPI - OUTROS,AC,19863.73,2018-01-31
  IPI - OUTROS,AL,7485809.470000001,2018-01-31
  IPI - OUTROS,AM,2454942.2499999995,2018-01-31
  IPI - OUTROS,AP,38200.63,2018-01-31
  IPI - OUTROS,BA,71202919.11999999,2018-01-31
  IPI - OUTROS,CE,11547381.75,2018-01-31
  IPI - OUTROS,DF,5484250.24,2018-01-31
  IPI - OUTROS,ES,45770617.809999995,2018-01-31
  IPI - OUTROS,GO,24093283.75,2018-01-31
  IPI - OUTROS,MA,780024.75,2018-01-31
  IPI - OUTROS,MG,125353123.88000001,2018-01-31
  IPI - OUTROS,MS,9978054.27,2018-01-31
  IPI - OUTROS,MT,3958488.4000000004,2018-01-31
  IPI - OUTROS,PA,5609616.48,2018-01-31
  IPI - OUTROS,PB,3323980.0000000005,2018-01-31
  IPI - OUTROS,PE,51490472.99,2018-01-31
  IPI - OUTROS,PI,2755450.24,2018-01-31
  IPI - OUTROS,PR,136138000.43,2018-01-31
  IPI - OUTROS,RJ,128979893.63000001,2018-01-31
  IPI - OUTROS,RN,2707049.3899999997,2018-01-31
  IPI - OUTROS,RO,3800464.49,2018-01-31
  IPI - OUTROS,RR,39035.17,2018-01-31
  IPI - OUTROS,RS,151947316.97,2018-01-31
  IPI - OUTROS,SC,141277966.81,2018-01-31
  IPI - OUTROS,SE,6061288.85,2018-01-31
  IPI - OUTROS,SP,1147543908.43,2018-01-31
  IPI - OUTROS,TO,703192.0200000001,2018-01-31
  IPI - OUTROS,TOTAL,2090544595.9500003,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,AC,25075928.09,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,AL,82262323.58,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,AM,412834177.94,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,AP,21115094.41,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,BA,594100731.36,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,CE,569266101.44,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,DF,4794916293.32,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,ES,666581805.02,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,GO,531439792.12,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,MA,124079178.21,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,MG,3023129948.35,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,MS,172326619.16,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,MT,295547145.37,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,PA,255655318.7,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,PB,139936870.12,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,PE,522074968.62,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,PI,100108097.0,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,PR,1749621973.92,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,RJ,7714839365.05,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,RN,143427931.39,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,RO,76186963.33,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,RR,22211653.92,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,RS,1941420711.38,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,SC,1327420208.68,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,SE,95230979.6,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,SP,23095073669.3,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,TO,56638411.4,2018-01-31
IMPOSTO SOBRE A RENDA - TOTAL,TOTAL,48552522260.78001,2018-01-31
  IRPF,AC,1770799.44,2018-01-31
  IRPF,AL,6465250.0,2018-01-31
  IRPF,AM,6656413.67,2018-01-31
  IRPF,AP,1786223.16,2018-01-31
  IRPF,BA,25400277.27,2018-01-31
  IRPF,CE,24203261.18,2018-01-31
  IRPF,DF,38843474.730000004,2018-01-31
  IRPF,ES,11669757.05,2018-01-31
  IRPF,GO,33883044.47,2018-01-31
  IRPF,MA,8489334.51,2018-01-31
  IRPF,MG,153566432.13,2018-01-31
  IRPF,MS,12468101.43,2018-01-31
  IRPF,MT,20495530.9,2018-01-31
  IRPF,PA,12508854.34,2018-01-31
  IRPF,PB,8405652.78,2018-01-31
  IRPF,PE,23284855.45,2018-01-31
  IRPF,PI,7054447.71,2018-01-31
  IRPF,PR,68875229.85,2018-01-31
  IRPF,RJ,258694476.33,2018-01-31
  IRPF,RN,6954310.3,2018-01-31
  IRPF,RO,7724764.96,2018-01-31
  IRPF,RR,2255633.89,2018-01-31
  IRPF,RS,88500083.88,2018-01-31
  IRPF,SC,36478447.71,2018-01-31
  IRPF,SE,8023445.55,2018-01-31
  IRPF,SP,632049869.0,2018-01-31
  IRPF,TO,2907801.42,2018-01-31
  IRPF,TOTAL,1509415773.1100001,2018-01-31
  IRPJ,AC,12799452.18,2018-01-31
  IRPJ,AL,38568485.65,2018-01-31
  IRPJ,AM,143259199.78,2018-01-31
  IRPJ,AP,10874685.02,2018-01-31
  IRPJ,BA,294711175.54,2018-01-31
  IRPJ,CE,313702758.98,2018-01-31
  IRPJ,DF,1412276657.3500001,2018-01-31
  IRPJ,ES,505349631.1,2018-01-31
  IRPJ,GO,305881563.65,2018-01-31
  IRPJ,MA,63427248.15,2018-01-31
  IRPJ,MG,2016046113.19,2018-01-31
  IRPJ,MS,88874080.53,2018-01-31
  IRPJ,MT,159270668.67,2018-01-31
  IRPJ,PA,133710638.74,2018-01-31
  IRPJ,PB,61394448.56,2018-01-31
  IRPJ,PE,263453139.84,2018-01-31
  IRPJ,PI,51650227.8,2018-01-31
  IRPJ,PR,873178626.45,2018-01-31
  IRPJ,RJ,4031153817.81,2018-01-31
  IRPJ,RN,79087931.92,2018-01-31
  IRPJ,RO,37640983.98,2018-01-31
  IRPJ,RR,11240531.22,2018-01-31
  IRPJ,RS,1011011686.03,2018-01-31
  IRPJ,SC,784875906.86,2018-01-31
  IRPJ,SE,49184929.73,2018-01-31
  IRPJ,SP,11215244455.2,2018-01-31
  IRPJ,TO,28976092.55,2018-01-31
  IRPJ,TOTAL,23996845136.48,2018-01-31
    ENTIDADES FINANCEIRAS,AC,0.0,2018-01-31
    ENTIDADES FINANCEIRAS,AL,4091.93,2018-01-31
    ENTIDADES FINANCEIRAS,AM,2091307.45,2018-01-31
    ENTIDADES FINANCEIRAS,AP,2834.78,2018-01-31
    ENTIDADES FINANCEIRAS,BA,6005273.24,2018-01-31
    ENTIDADES FINANCEIRAS,CE,23565995.2,2018-01-31
    ENTIDADES FINANCEIRAS,DF,479977640.42,2018-01-31
    ENTIDADES FINANCEIRAS,ES,8444647.49,2018-01-31
    ENTIDADES FINANCEIRAS,GO,235204.45,2018-01-31
    ENTIDADES FINANCEIRAS,MA,13637.61,2018-01-31
    ENTIDADES FINANCEIRAS,MG,50140323.57,2018-01-31
    ENTIDADES FINANCEIRAS,MS,25173.96,2018-01-31
    ENTIDADES FINANCEIRAS,MT,167705.65,2018-01-31
    ENTIDADES FINANCEIRAS,PA,20020669.21,2018-01-31
    ENTIDADES FINANCEIRAS,PB,113613.32,2018-01-31
    ENTIDADES FINANCEIRAS,PE,318747.74,2018-01-31
    ENTIDADES FINANCEIRAS,PI,3264.18,2018-01-31
